"game_date","day_of_week","away_team","away_score","home_team","home_score","status","result","winner","is_conference","location","boxscore_url","away_runs","home_runs","away_starter","home_starter","away_starter_ip","home_starter_ip"
2026-03-21,"Saturday","Gustavus",3,"Washington University in St. Louis",11,"Final","Final","Washington University in St. Louis",FALSE,"St. Louis, MO // Kelly Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WugLHLuQm6Ez0%2futVH90BuZcA5%2btMIOpRvB%2f%2bg2lWZyDv3qZvw8zS1qZYVgccMK%2bI0%2br57qpgDaGndk%2b%2fYQ3QI7w%3d%3d&path=baseball",3,11,"Benny McDonald","Townsend Stevenson","6.1","6"
2026-03-21,"Saturday","Bethel",5,"Worcester State University",4,"Final","Final
                                                                                        
                                            
                                            
                                                (7 Innings)","Bethel",FALSE,"Orlando, FL // NERP 2
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UQKm4fzJDHcheAcL1vFGFE0ewkSVGTVrKU2PVvc6ANf%2bH77PcJbSs0aaYnEfFq6x%2f&path=baseball",4,5,"Nolan Turner (L, 0-2)","Cavan Banks","6","3.2"
2026-03-21,"Saturday","Macalester",2,"Bates College",7,"Final","Final","Bates College",FALSE,"Auburndale, FL","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2u8Q2tsD99pWc7ZPqQ%2fknGEDCEpxRiP0qOuSN74phMhCuH9wtgnOi95KPV2KKIE%2fY&path=baseball",7,2,"John Tully (W, 4-0)","Evan Kang (L, 1-1)","6","1"
2026-03-21,"Saturday","Saint Mary's",5,"University of Wisconsin-Superior",0,"Final","Final","Saint Mary's",FALSE,"West Liberty, IA // West Liberty High School","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCgJPqScf8xfGWRKzcFXmEkG0nQFi60cMKT2I3ycH4rkicqjbrpCb%2bn5cAeh%2bT3cql&path=baseball",5,0,"Eric Stomberg (W, 2-2)","Zach Romans (L, 1-2)","4","6.2"
2026-03-21,"Saturday","Colby College",16,"St. Olaf",7,"Final","Final","Colby College",FALSE,"Davenport, FL // NERP #2
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhL81b6Sclhqc6xJ943dhFwNWcVELUArGtliHu7xW9iqHvU%2bq7RM6Q%2fK3mkBnfomdVd&path=baseball",16,7,"Thomas Rioux","Kevin Steel (L, 0-1)","2.2","3"
2026-03-21,"Saturday","Gustavus",9,"Washington University in St. Louis",13,"Final","Final","Washington University in St. Louis",FALSE,"St. Louis, MO // Kelly Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WugLHLuQm6Ez0%2futVH90BuZc3sW8s1XLrFIXFV1Uz8mnfnbsut2tVp8x13Ia7F7euDH9MByDjdcEmJVw2oL47cRA%3d%3d&path=baseball",9,13,"Jacob Weckop","Levi Gingerich","4.1","3"
2026-03-21,"Saturday","Saint Mary's",7,"University of Wisconsin-Superior",2,"Final","Final","Saint Mary's",FALSE,"West Liberty, IA // West Liberty High School","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCaCxB7zk%2bwag0fLs3HEzdpN%2fTNOXnsruIlkppMM0YJsC3Tn94dnwyapNOuCqMgDFP&path=baseball",2,7,"Niles Monroe (L, 1-1)","Kasey Carlson (W, 4-0)","1.2","6"
2026-03-21,"Saturday","Colby College",4,"St. Olaf",3,"Final","Final","Colby College",FALSE,"Davenport, FL // NERP #2
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLIFlF37UhkPc%2bjEgZmgqk31fWgDwCFD5hx9tBqN5wExvBrbKkQe%2buTS84eUcikrQS&path=baseball",3,4,"Sam Hruska","Greg Levin","2.2","4"
2026-03-22,"Sunday","Middlebury College",6,"Bethel",8,"Final","Final","Bethel",FALSE,"Orlando, FL // COL 3","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UkLf%2f28vad2bTwYJGMPUaSg2iMMr09YmlHj8V1RlS%2fiBP07FBBlfg9mpVLZumFw9b&path=baseball",6,8,"H. Lloyd (L, 2-1)","Ted Hohn","3.1","4.1"
2026-03-22,"Sunday","Carleton",6,"Knox College",7,"Final","Final
                                                                                        
                                            
                                            
                                                (10 inn.)","Knox College",FALSE,"Davenport, FL // Northeast Regional Park #1","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqVC3Jfn2cm7FBnTy%2fdxG%2bY%2f%2fj4%2b582nzJ%2fC1gkXsLYnnvVYTsbtbqp%2fckOS1Wlt1E&path=baseball",7,6,"Andrew Garrett","Xander Stolberg","4.2","3.2"
2026-03-22,"Sunday","Union College",5,"St. Olaf",6,"Final","Final
                                                                                        
                                            
                                            
                                                (10 inn.)","St. Olaf",FALSE,"Winter Haven, FL // Chain of Lakes #4","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLZ9%2bMQSs1Hh6pFjcTTxS%2fUb5T7OSLcv7n1Fg2ayWi724%3d&path=baseball",5,6,"Alex Oppenheimer","Brady Gelling","6","1.2"
2026-03-22,"Sunday","Gustavus",2,"Washington University in St. Louis",6,"Final","Final","Washington University in St. Louis",FALSE,"St. Louis, MO // Kelly Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WuQ5GV3sd5EA4Nfuc1Cp2lMTmdiwlLDQs767iOmELwc%2fxE%2fuisnpgSmzow6D%2fd0JR0Zz%2bzCVr9FkyI5OH4XuP0eA%3d%3d&path=baseball",2,6,"Logan Feeney (L, 2-1)","Chase Brickley (W, 6-0)","5","7"
2026-03-22,"Sunday","Saint Mary's",6,"University of Wisconsin-Superior",2,"Final","Final","Saint Mary's",FALSE,"West Liberty, IA // West Liberty High School","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCoEbbAQCoy16v9NXAKHD0ytrdzUYdU9FyRJLPZ6HL4tXQNF6wz4LozpqeeLsUUN41&path=baseball",6,2,"Connor Tulley (W, 2-2)","Carter Thielke (L, 2-1)","5","3.1"
2026-03-22,"Sunday","Hamline",11,"Simpson College",2,"Final","Final","Hamline",FALSE,"Indianola, IA // McBride Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiM5E9KVKfInt7HpB1RSwdqCuGQulaD%2fQDXppeToSV6AT386Hs%2fxM%2bDXF%2bw5DgCnNK&path=baseball",11,2,"Hans Christensen (W, 2-0)","Drew Carlson (L, 2-1)","7","2.1"
2026-03-22,"Sunday","Gustavus",4,"Washington University in St. Louis",11,"Final","Final","Washington University in St. Louis",FALSE,"St. Louis, MO // Kelly Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WuAiI9epggUbgdLT0vZVE9Y2ehG7mYr6PM1HuasscG%2bs7FLlm29ZOKQg%2fjAfJP0SWLI3mrJDvoyXBSIyv29Z0hyg%3d%3d&path=baseball",4,11,"Jack Paumen (L, 1-1)","Isaac Zhang","1","4.2"
2026-03-22,"Sunday","Hamline",0,"Simpson College",4,"Final","Final","Simpson College",FALSE,"Indianola, IA // McBride Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiM5E9KVKfInt7HpB1RSwdqIxvpe%2bq8W1rXplvEBo6RkzoKX%2bFSMu2vH7rOTowX5bN&path=baseball",0,4,"Teagan Yotter (L, 1-3)","Jack Shaffer (W, 1-1)","5","9"
2026-03-23,"Monday","Middlebury College",13,"St. Olaf",9,"Final","Final","Middlebury College",FALSE,"Davenport, FL // NERP #4","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLwWq5DcHfAqxj9J3t36%2fhcHQTuQroPRbCCWeLyimpNb0%3d&path=baseball",9,13,"Alex Oehlke","E. George","4","3"
2026-03-23,"Monday","Augsburg",3,"Grinnell College",6,"Final","Final","Grinnell College",FALSE,"Grinnell, IA // Pioneer Park
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlS1LGrUm%2bnlJU7jukBhnoys%2fHUVHjxJFeXL3DTUjoQqio%3d&path=baseball",3,6,"Austin Lang","Jackson Gutta","4.2","4"
2026-03-23,"Monday","St. Scholastica",4,"University of Wisconsin-Stout",14,"Final","Final","University of Wisconsin-Stout",FALSE,"St. Peter, MN // Gustie Baseball Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJS1XD%2fazNIa1pzBD6J0fpVp%2fW4h2SoaVpurjg8QXJbbtNDUZ9%2bKYKKn6L%2fLABhDESj646eoBqd9ivo0iCSqvU9&path=baseball",14,4,"Luke Carrier (W, 1-1)","Jonathan Stoeckle (L, 3-2)","3","2"
2026-03-23,"Monday","Carleton",3,"Augustana College",7,"Final","Final","Augustana College",FALSE,"Winter Haven, FL // Chain of Lakes #3","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqOvqORgwthEAIPQEZs7r5KX3yDMalSp2%2bGnGyODSZ%2b0pojMNYwXZTPtrmH2gKRR2v&path=baseball",3,7,"Jackson Corcoran (L, 1-3)","Ethan McGraw","4","3"
2026-03-23,"Monday","Augsburg",3,"Grinnell College",4,"Final","Final","Grinnell College",FALSE,"Grinnell, IA // Pioneer Park
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSUvZrPvotaXEBGwaMfP2sjBGZfr0DTLrIxB%2bXzpy0ezg%3d&path=baseball",3,4,"Manny Weiss","Crew McDonald","4","2.1"
2026-03-24,"Tuesday","Carleton",0,"Williams College",8,"Final","Final","Williams College",FALSE,"Davenport, FL // NorthEast Regional Park #4","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqE0ssYEsmLrC9GuqTfGgpU%2b5NjpdYkufXojwn0zdIQzVsCm3t8m1pz5zY8sm8HoYi&path=baseball",8,0,"Michael Amendola","Ryan Kessner (L, 1-1)","4","7"
2026-03-24,"Tuesday","Augsburg",20,"Buena Vista University",4,"Final","Final","Augsburg",FALSE,"Storm Lake, IA // Storm Lake High School
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSzVIaWVKXzqJmKEqa6ot3dsjg0ZjDYLq%2f68aHykAJg5o%3d&path=baseball",20,4,"Jake Pittelkow (W, 1-0)","Jaxin Hernandez (L, 0-1)","6","2.2"
2026-03-24,"Tuesday","Saint John's",2,"Bethany Lutheran College",3,"Final","Final","Bethany Lutheran College",FALSE,"Mankato, MN // ISG Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3O5GjsHOgeMNyhfb2WRm1TK0yv085tJ2msjpCv5wuYVsQ%3d&path=baseball",2,3,"Dylan Bloom (L, 1-1)","Sean Gamble","5.2","4"
2026-03-24,"Tuesday","Bethel",13,"University of Northwestern (MN)",4,"Final","Final","Bethel",FALSE,"St. Paul, MN // Reynolds Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UdI2JPn1HVreHLmSxzcG6Xes28fAi8tm9k4HbuaQJ8ws%3d&path=baseball",13,4,"Aiden Eckert (W, 1-1)","Luke O'Rourke (L, 0-3)","5","2"
2026-03-24,"Tuesday","Augsburg",4,"Buena Vista University",14,"Final","Final","Buena Vista University",FALSE,"Storm Lake, Iowa
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSudjT3RCQeCRQIiIFYHfAGmhEabql7JceL7tuvFSP7IM%3d&path=baseball",4,14,"Vincent Rupp (L, 0-1)","Drew Cammann (W, 1-0)","1.2","4"
2026-03-24,"Tuesday","Saint John's",5,"Bethany Lutheran College",6,"Final","Final","Bethany Lutheran College",FALSE,"Mankato, MN // ISG Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OEthLdJ7eHCdNV3r4RJHt49Zw6GG6%2br5p16KcMEXUels%3d&path=baseball",5,6,"Carter Theisen","Easton Pratt","3.1","2.1"
2026-03-25,"Wednesday","Carleton",5,"Oberlin College",15,"Final","Final
                                                                                        
                                            
                                            
                                                (7 inn.)","Oberlin College",FALSE,"Auburndale, MN // Lake Myrtle Park #6","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfq3ZFW%2ffgpvD2ARO5Qi%2f9yCY4JxSMucjNiVWXrCH6MPPYIWBm1%2buZr96YlkUsG23vd&path=baseball",5,15,"Charlie Werts (L, 0-2)","Davis Hayes (W, 2-1)","2.2","5.1"
2026-03-25,"Wednesday","Bethel",22,"University of Wisconsin-River Falls",15,"Final","Final","Bethel",FALSE,"River Falls, WI // FNBRF Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8USd%2f3st8Jli1VvlkC2bDepPNuWIKPVn73FgVUG1piTrIoHdXRC3j0L8CqoWmBOZ4h&path=baseball",22,15,"Mark Anderson (W, 3-0)","Dillon Carrell (L, 0-1)","5","3"
2026-03-25,"Wednesday","Macalester",11,"University of Northwestern (MN)",1,"Final","Final","Macalester",FALSE,"St. Paul, MN // Reynolds Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2kFpql9cyEBvJNcPoMZQdKN%2fFO50p8wvRiAwAug3nEP8%3d&path=baseball",11,1,"Nick Strezo","Grant Lindholm (L, 0-2)","3","4.2"
2026-03-26,"Thursday","North Central University (MN)",2,"St. Scholastica",10,"Final","Final","St. Scholastica",FALSE,"St. Paul, MN // Reynolds Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJS1XD%2fazNIa1pzBD6J0fpVeIa%2bDTt6p2qCvcSKokvsXWdplc%2fhPy%2bbsuGkuuJMGniF6sDpDDi%2fIeYpzqOE2mQe&path=baseball",2,10,"Brian Dahlstrand (L, 1-1)","Ben Schefers (W, 1-0)","2","5"
2026-03-26,"Thursday","North Central University (MN)",3,"St. Scholastica",12,"Final","Final","St. Scholastica",FALSE,"St. Paul, MN // Reynolds Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJS1XD%2fazNIa1pzBD6J0fpVCuaBkzZruOQ8ewPhWtqB0Mt6fAho%2fvqvcaPW141zeHVZWAPWIe3OPoi3SO4KSZCC&path=baseball",3,12,"Ivan Demel (L, 1-3)","Michael Zunker","4.2","3"
2026-03-28,"Saturday","St. Olaf",10,"Macalester",17,"Final","Final","Macalester",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2qpeBtv8tFwkfPDImQtmP1%2b5KWEyTKV8zJ5ovXXElRo7r4pAsjLynmhIC1JD1i%2bsL&path=baseball",10,17,"Kevin Steel","Ben King","5","3"
2026-03-28,"Saturday","St. Olaf",7,"Macalester",8,"Final","Final","Macalester",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP20ZPU%2fBGGdwylnCTUaoiJ6UrMX%2b3KoUny9yiDG5KDuGvh3fhAs1o7U7NWOOihQkty&path=baseball",7,8,"Alex Oehlke","Caleb Chou-Green","3.1","2.2"
2026-03-29,"Sunday","Hamline",2,"Bethel",3,"Final","Final
                                                                                        
                                            
                                            
                                                11 innings","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UW0MBijmq5w8njUD3EgbVTrWQEJ8m0t91i6fFuNNKt5gFTLav6ArM4acz%2fAGX13oF&path=baseball",2,3,"Teagan Yotter","Drew Girtz","4.1","5"
2026-03-29,"Sunday","Saint Mary's",3,"Saint John's",2,"Final","Final","Saint Mary's",TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OgutbkWfdjl6vTs9np1UHc%2bW1loMm3%2fEN9tvNhKshbqE%3d&path=baseball",3,2,"Eric Stomberg","Max Edwards","4.2","6"
2026-03-29,"Sunday","Augsburg",7,"Carleton",8,"Final","Final
                                                                                        
                                            
                                            
                                                (8 inn.)","Carleton",TRUE,"Northfield, MN / Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfq37zAJXdJSv5U%2fRXsn2wxg2UEi5gVuAzCn36c%2fKP%2baaQRQHG0lV5DdQtPxtmK7CGO&path=baseball",7,8,"Austin Lang","Jackson Corcoran","6","3.2"
2026-03-29,"Sunday","Concordia",4,"Gustavus",1,"Final","Final","Concordia",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WuhfYTq9n6heiOSNmpGuquCpVNl%2bInzoQs3gHVcef45bIL9zL11ILbdP7eyKacOtJgxYdcmFujnfU6C2oDf3AKIg%3d%3d&path=baseball",4,1,"Brayden Wolfgram (W, 2-1)","Benny McDonald (L, 1-2)","7","4"
2026-03-29,"Sunday","Concordia",4,"Gustavus",10,"Final","Final","Gustavus",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WumXUKeLrmPQ43L6OOrh2ejSEOD86Gw9GljkL6iffbsFePAsMAeUs5%2bDFtd8a96ljREGEWuckxnX6d0iGEEL3cnQ%3d%3d&path=baseball",4,10,"Ben Trutwin","Jacob Weckop","4","2"
2026-03-29,"Sunday","Saint Mary's",4,"Saint John's",1,"Final","Final","Saint Mary's",TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3O3GTj3NeRYFs9X7U4U37gK3JeWc6XnBuIdjDuaSIY%2b0M%3d&path=baseball",4,1,"Kasey Carlson (W, 5-0)","Hunter Hoen (L, 1-1)","6","7.1"
2026-03-29,"Sunday","Hamline",1,"Bethel",6,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8Ur%2f%2bk40JrvxEgAZWkkojbe1K1WD4XQVtsv8jwNzEFZ%2fWQQyulldfcm68albGIAq%2bD&path=baseball",1,6,"Lucas Mork","Jackson Hunter (W, 2-2)","0.1","7"
